"","phase","block","trial","itemtype","category","token","distortion","response","correct","rt","dot1x","dot1y","dot2x","dot2y","dot3x","dot3y","dot4x","dot4y","dot5x","dot5y","dot6x","dot6y","dot7x","dot7y","dot8x","dot8y","dot9x","dot9y","ID","condition"
"1026",2,1,48,2,1,0,0,1,1,823,-11,11,0,16,3,5,-4,-11,14,6,-15,-12,-7,-5,0,-7,8,9,3,1
"1027",2,1,49,5,2,6,3,1,0,1218,13,-4,-6,-1,13,0,0,-22,-17,4,-3,12,10,0,-18,-7,3,10,3,1
"1028",2,1,50,1,3,50,1,3,1,1264,11,-9,9,5,-2,-12,16,-9,1,-8,5,5,7,16,-14,-7,-12,14,3,1
"1029",2,1,51,5,2,2,3,2,1,2409,8,3,5,-18,0,-2,4,-15,-10,5,-4,10,2,6,-9,-9,4,15,3,1
"1030",2,1,52,5,3,3,3,3,1,1751,14,-11,6,4,2,-11,22,-14,3,-8,6,-4,5,15,-8,-8,-19,15,3,1
"1031",2,1,53,4,2,1,2,2,1,3869,8,0,2,-10,5,-2,5,-14,-9,3,-5,11,10,-2,-13,-11,11,3,3,1
"1032",2,1,54,5,2,9,3,3,0,1726,9,3,2,-10,-4,-10,-2,-21,-7,8,-9,9,13,3,-10,-11,2,5,3,1
"1033",2,1,55,5,3,5,3,3,1,1541,6,-8,9,8,-1,-15,16,-10,3,2,-2,5,4,12,-14,-4,-8,18,3,1
"1034",2,1,56,5,2,8,3,3,0,2455,9,1,1,-2,4,-3,2,-17,-10,5,-6,15,11,-3,-10,-11,10,4,3,1
"1035",2,1,57,4,1,5,2,1,1,2338,-12,12,-2,15,3,6,-4,-9,15,7,-20,-16,-7,-1,-1,-6,9,9,3,1
"1036",2,1,58,1,2,80,1,2,1,3601,9,0,3,-12,5,-4,3,-15,-9,3,-4,11,8,-2,-10,-10,11,4,3,1
"1037",2,1,59,1,3,36,1,3,1,3646,11,-9,14,0,-1,-12,15,-7,0,-8,5,5,7,15,-14,-7,-13,12,3,1
"1038",2,1,60,4,3,2,2,3,1,1113,13,-6,12,3,0,-14,17,-9,4,-16,8,3,6,15,-13,-5,-11,12,3,1
"1039",2,1,61,4,3,4,2,3,1,1692,11,-11,12,3,0,-15,16,-9,0,-6,2,-1,8,14,-13,-5,-8,16,3,1
"1040",2,1,62,5,3,1,3,2,0,2373,6,-2,14,3,1,-13,15,-2,2,-5,7,2,8,13,-12,-8,-10,17,3,1
"1041",2,1,63,1,3,56,1,3,1,964,12,-10,9,5,-1,-15,16,-8,1,-7,5,3,7,15,-12,-7,-13,12,3,1
"1042",2,1,64,4,3,1,2,1,0,2556,12,-7,13,0,-2,-16,17,0,2,-8,5,5,13,13,-14,-6,-11,15,3,1
"1043",2,1,65,5,1,6,3,2,0,2039,-12,11,-1,7,8,11,-6,-11,13,5,-10,-9,-5,-8,-2,-2,3,10,3,1
"1044",2,1,66,1,1,37,1,1,1,1364,-11,10,0,15,4,4,-4,-10,13,5,-14,-12,-7,-5,1,-8,7,10,3,1
"1045",2,1,67,5,3,6,3,3,1,2700,10,-12,5,3,0,-14,18,2,-9,-13,7,6,10,14,-21,-13,-10,11,3,1
"1046",2,1,68,3,1,2,1,1,1,975,-11,11,0,16,3,5,-3,-11,15,7,-16,-12,-7,-4,0,-7,8,9,3,1
"1047",2,1,69,1,2,21,1,2,1,2597,9,2,4,-11,4,-4,3,-14,-9,4,-4,10,9,-2,-10,-10,12,4,3,1
"1048",2,1,70,1,1,83,1,1,1,1516,-12,12,-1,15,2,6,-4,-11,13,6,-16,-11,-4,-3,0,-7,8,10,3,1
"1049",2,1,71,4,3,6,2,1,0,2829,11,-11,10,3,4,-14,17,-8,-2,-8,4,5,2,11,-14,-6,-13,13,3,1
"1050",2,1,72,4,3,5,2,3,1,2233,9,-7,11,3,0,-14,20,-10,-10,2,10,0,7,17,-11,-8,-13,14,3,1
"1051",2,1,73,5,2,1,3,2,1,3167,0,-7,4,-11,3,-3,-2,-9,-14,5,-6,16,0,6,-14,-4,7,8,3,1
"1052",2,1,74,1,3,67,1,3,1,1197,12,-10,10,4,-1,-14,16,-8,0,-8,6,3,8,15,-14,-6,-12,13,3,1
"1053",2,1,75,5,1,3,3,3,0,1674,-9,11,2,21,-1,2,-1,-15,9,11,-16,-11,-6,-6,-5,0,5,7,3,1
"1054",2,1,76,5,2,3,3,2,1,1445,7,2,2,-1,5,-6,3,-15,-9,-6,-5,9,6,-11,-3,-16,10,5,3,1
"1055",2,1,77,5,1,9,3,1,1,1640,-6,15,-9,17,2,4,-5,-10,23,4,-16,-10,-6,-4,4,-7,7,10,3,1
"1056",2,1,78,4,1,2,2,3,0,4086,-21,3,8,18,3,4,-5,-9,5,8,-19,-12,-16,5,0,-8,7,10,3,1
"1057",2,1,79,5,3,7,3,3,1,1010,14,-13,9,5,-1,-13,15,-6,10,-14,13,1,-1,11,-4,-4,-13,12,3,1
"1058",2,1,80,3,1,1,1,3,0,2538,-12,21,0,16,2,5,-3,-11,14,6,-14,-11,-6,-4,1,-7,5,4,3,1
"1059",2,1,81,3,3,3,1,3,1,929,11,-9,13,9,-1,-13,12,-13,0,-9,5,5,-1,23,-12,-8,-11,11,3,1
"1060",2,1,82,1,1,24,1,3,0,5322,-11,11,3,15,-3,-4,-4,-10,15,6,-15,-12,-6,-5,0,-7,8,8,3,1
"1061",2,1,83,1,1,5,1,1,1,994,-12,11,0,16,3,5,-4,-11,14,6,-15,-12,-6,-5,-1,-7,7,10,3,1
"1062",2,1,84,5,1,1,3,1,1,1432,-6,18,5,15,2,6,0,-13,18,7,-10,-13,-8,-4,0,-6,17,14,3,1
"1063",1,1,1,1,3,8,1,1,0,3770,2,10,-10,-2,-5,2,-4,-5,15,9,11,-3,-6,0,-13,-16,1,-2,4,1
"1064",1,1,2,1,2,7,1,2,1,723,-8,11,-2,5,1,-6,-13,11,-9,15,16,1,10,-3,6,0,16,6,4,1
"1065",1,1,3,1,3,7,1,1,0,961,2,10,-10,-5,-5,2,-2,-5,15,7,11,-2,-6,0,-14,-15,0,-1,4,1
"1066",1,1,4,1,2,3,1,1,0,823,-9,12,7,10,-4,-8,-12,9,-9,15,15,-1,9,-3,6,-1,22,-3,4,1
"1067",1,1,5,1,2,9,1,2,1,755,-7,11,11,4,-5,-7,-12,10,-10,16,15,0,10,-4,7,-1,15,6,4,1
"1068",1,1,6,1,1,6,1,2,0,769,13,6,14,4,-4,-10,-6,11,-8,15,9,1,0,-7,-9,3,-12,11,4,1
"1069",1,1,7,1,1,9,1,3,0,348,13,7,15,3,-2,-11,-6,10,-3,24,9,0,1,-9,-9,3,-12,11,4,1
"1070",1,1,8,1,3,1,1,2,0,730,2,10,-10,-2,-5,2,-5,-6,13,9,11,-3,-4,-2,-14,-14,1,-11,4,1
"1071",1,1,9,1,3,6,1,1,0,763,0,8,-10,-2,-4,3,-5,-5,13,9,12,-4,-6,1,-15,-13,0,-1,4,1
"1072",1,1,10,1,1,8,1,3,0,375,13,8,15,3,-5,-9,-6,11,-7,13,8,0,0,-7,-9,3,-12,11,4,1
"1073",1,1,11,1,2,2,1,2,1,548,-8,12,6,6,-4,-9,-20,2,-9,15,21,-5,9,-3,6,0,15,6,4,1
"1074",1,1,12,1,2,4,1,1,0,506,-9,12,9,12,-4,-8,-12,10,-10,16,14,0,10,-3,6,1,15,6,4,1
"1075",1,1,13,1,2,8,1,2,1,242,-7,12,7,10,-6,-7,-12,10,-9,15,16,-2,10,-3,6,0,15,5,4,1
"1076",1,1,14,1,1,3,1,3,0,0,13,7,15,4,-4,-10,-6,11,-8,14,8,0,1,-7,-6,3,-11,12,4,1
"1077",1,1,15,1,2,5,1,1,0,0,-8,12,7,10,-4,-8,-12,10,-9,16,15,-1,9,-3,8,-1,15,6,4,1
"1078",1,1,16,1,2,1,1,2,1,532,-9,11,3,8,-4,-8,-13,10,-9,15,15,-1,9,-3,-4,5,15,6,4,1
"1079",1,1,17,1,1,2,1,2,0,332,13,6,14,2,-3,-11,-7,12,-8,15,7,0,0,-8,-9,3,-12,11,4,1
"1080",1,1,18,1,3,4,1,3,1,75,2,10,-10,-3,-4,3,-3,-4,14,8,11,-3,-8,2,-15,-15,1,-1,4,1
"1081",1,1,19,1,1,1,1,1,1,164,13,7,15,3,-3,-11,-6,11,-8,15,8,0,2,-6,-10,3,-12,11,4,1
"1082",1,1,20,1,1,4,1,2,0,378,13,7,14,4,-3,-13,-6,11,-9,15,12,10,0,-8,-9,4,-12,11,4,1
"1083",1,1,21,1,2,6,1,1,0,344,-8,13,7,10,-3,-9,-11,11,-9,15,16,-1,9,-3,6,0,14,6,4,1
"1084",1,1,22,1,3,5,1,3,1,0,2,10,-10,-2,-5,2,-4,-5,14,8,10,-2,-6,0,-13,-14,-1,0,4,1
"1085",1,1,23,1,1,5,1,1,1,310,13,7,15,2,-4,-11,-6,11,1,13,7,-1,0,-8,-10,4,-13,11,4,1
"1086",1,1,24,1,3,3,1,2,0,0,2,11,-11,-2,-4,3,-4,-6,14,8,10,-3,-7,0,-13,-14,9,6,4,1
"1087",1,1,25,1,3,2,1,2,0,4,2,10,-9,-3,-5,2,-7,-9,14,9,11,-3,-6,-1,-14,-14,0,-1,4,1
"1088",1,1,26,1,1,7,1,2,0,0,14,6,13,2,-3,-11,-5,10,-8,15,7,1,0,-8,-9,3,-12,11,4,1
"1089",1,1,27,1,3,9,1,2,0,801,2,10,-11,-1,-5,3,-5,-7,13,8,11,-3,-6,-1,-14,-13,0,-1,4,1
"1090",1,2,1,1,3,11,1,1,0,781,2,10,-8,-3,-5,3,-4,-5,17,13,12,-4,-6,0,-13,-15,-1,0,4,1
"1091",1,2,2,1,2,14,1,3,0,0,-8,11,7,10,-5,-9,-12,10,-11,17,15,-1,8,-3,7,0,15,5,4,1
"1092",1,2,3,1,1,13,1,2,0,0,13,7,15,3,-2,-10,-6,10,-5,23,7,0,0,-9,-9,3,-11,10,4,1
"1093",1,2,4,1,3,16,1,1,0,795,2,10,-10,-2,-5,1,-4,-5,14,8,12,-3,-8,2,-11,-17,0,-1,4,1
"1094",1,2,5,1,2,18,1,2,1,359,-17,7,7,9,-3,-7,-9,11,-10,16,16,1,8,-5,5,1,15,6,4,1
"1095",1,2,6,1,1,12,1,1,1,707,14,6,14,3,-4,-11,-6,11,-9,14,8,0,0,-9,-8,4,-12,11,4,1
"1096",1,2,7,1,3,14,1,1,0,914,1,11,-10,-2,-8,0,-4,-5,14,8,10,-3,-5,1,-15,-9,0,-1,4,1
"1097",1,2,8,1,1,10,1,1,1,922,13,7,15,3,-3,-11,-6,11,-9,16,8,0,0,-8,1,12,-12,11,4,1
"1098",1,2,9,1,2,13,1,2,1,496,-9,12,6,10,-4,-8,-13,9,-9,15,16,0,9,-3,6,0,14,7,4,1
"1099",1,2,10,1,1,16,1,3,0,490,12,7,17,2,-3,-11,-6,11,-8,14,8,0,0,-8,-9,3,-12,11,4,1
"1100",1,2,11,1,1,11,1,1,1,674,14,6,16,3,-3,-11,-6,11,-9,16,7,1,0,-8,-4,1,-13,10,4,1
"1101",1,2,12,1,2,11,1,3,0,675,-8,12,7,10,-3,-9,-11,10,-10,16,15,-1,10,-5,7,0,15,6,4,1
"1102",1,2,13,1,3,12,1,1,0,740,2,10,-10,-2,-5,2,-4,-6,14,7,10,-4,-6,0,-17,-17,0,-1,4,1
"1103",1,2,14,1,2,15,1,2,1,738,-7,12,7,10,-5,-8,-12,10,-8,15,17,-6,8,-3,6,1,14,5,4,1
"1104",1,2,15,1,1,18,1,3,0,1170,13,7,15,3,-3,-11,-6,12,-8,15,-1,-3,-1,-8,-8,2,-12,10,4,1
"1105",1,2,16,1,1,14,1,1,1,1056,13,7,15,3,-2,-12,-7,11,-9,16,8,0,-1,-8,-9,3,-12,11,4,1
"1106",1,2,17,1,2,10,1,3,0,592,-10,13,7,10,-5,-7,-12,10,-7,16,14,-1,9,-3,5,0,16,7,4,1
"1107",1,2,18,1,2,17,1,2,1,742,-8,12,8,9,-5,-9,-12,10,-9,15,21,9,8,-2,5,1,16,5,4,1
"1108",1,2,19,1,3,10,1,1,0,643,3,10,-10,-2,-2,-2,-4,-5,14,8,11,-3,-6,0,-13,-14,0,-1,4,1
"1109",1,2,20,1,1,15,1,2,0,823,14,8,15,3,-3,-12,-6,11,-8,15,8,-1,0,-8,-9,2,-12,11,4,1
"1110",1,2,21,1,2,16,1,2,1,753,-8,13,7,10,-5,-7,-11,10,-9,15,15,-1,9,-2,7,1,16,6,4,1
"1111",1,2,22,1,3,17,1,3,1,559,2,10,-11,-2,-10,6,-4,-4,14,8,11,-3,-6,0,-14,-13,7,9,4,1
"1112",1,2,23,1,3,18,1,1,0,887,2,10,0,-12,-6,3,-4,-5,14,8,13,-3,-6,0,-16,-15,-4,5,4,1
"1113",1,2,24,1,1,17,1,2,0,1201,13,7,14,3,-3,-11,-6,11,-9,15,8,-1,-1,-7,-10,4,-12,11,4,1
"1114",1,2,25,1,3,15,1,3,1,605,12,3,-11,-3,-5,2,4,-1,16,8,11,-3,-6,0,-16,-15,0,-1,4,1
"1115",1,2,26,1,3,13,1,2,0,1089,2,11,-11,-1,-5,2,-3,-5,13,8,12,-4,-6,0,-14,-14,4,-1,4,1
"1116",1,2,27,1,2,12,1,3,0,625,-12,10,6,11,-4,-7,-6,0,-10,16,11,0,9,-4,6,0,14,5,4,1
"1117",1,3,1,1,2,24,1,2,1,612,-7,13,6,9,-2,-4,-12,10,-8,16,16,0,10,-3,8,0,15,6,4,1
"1118",1,3,2,1,3,21,1,3,1,583,2,10,-10,-1,-5,2,-4,-5,14,8,10,-3,-6,0,-14,-14,0,-1,4,1
"1119",1,3,3,1,2,22,1,2,1,1133,-13,8,7,10,-4,-8,-11,9,-10,14,15,-1,9,-3,6,-1,15,5,4,1
"1120",1,3,4,1,1,20,1,1,1,1532,14,7,15,3,1,-16,-6,11,-9,14,9,-1,0,-8,-10,4,-12,11,4,1
"1121",1,3,5,1,3,20,1,1,0,539,-2,10,-10,-2,-4,1,-3,-5,14,8,12,-2,-7,0,-14,-14,1,-2,4,1
"1122",1,3,6,1,2,19,1,2,1,659,-11,11,7,10,-4,-8,-13,10,-10,19,22,-11,9,-3,7,-1,8,12,4,1
"1123",1,3,7,1,3,25,1,1,0,1093,2,10,-10,-2,-5,2,-4,-4,15,7,11,-3,-6,0,-15,-13,2,-1,4,1
"1124",1,3,8,1,1,27,1,2,0,725,14,6,15,3,-3,-11,-6,10,-8,16,2,1,-1,-7,-9,3,-11,11,4,1
"1125",1,3,9,1,3,26,1,1,0,933,2,10,-10,-1,-5,2,-4,-5,14,8,11,-3,-7,0,-12,-14,0,-2,4,1
"1126",1,3,10,1,1,21,1,2,0,699,13,7,16,3,-3,-10,-5,10,-9,15,7,0,0,-8,-8,-7,-12,11,4,1
"1127",1,3,11,1,3,27,1,1,0,2219,2,10,-9,-1,-4,2,-3,-4,13,9,11,-2,-7,-2,-15,-13,1,-1,4,1
"1128",1,3,12,1,1,26,1,2,0,507,13,7,15,3,-8,-4,-6,11,-8,15,8,0,0,-8,-8,2,-13,11,4,1
"1129",1,3,13,1,3,23,1,3,1,801,1,11,-10,-1,-5,2,-3,-5,14,9,11,-3,-6,0,-15,-13,-1,-1,4,1
"1130",1,3,14,1,2,23,1,2,1,637,-8,12,-3,12,-4,-7,-11,11,-10,15,15,0,9,-3,6,1,14,6,4,1
"1131",1,3,15,1,1,19,1,2,0,1646,13,7,14,4,-3,-11,-6,10,-9,14,8,1,-2,-7,-9,3,-12,12,4,1
"1132",1,3,16,1,3,24,1,3,1,1865,3,10,-9,-2,-5,3,5,-9,14,8,11,-2,-6,1,-13,-15,0,-1,4,1
"1133",1,3,17,1,2,26,1,2,1,714,-9,12,7,11,-4,-7,-12,10,-9,15,16,-2,9,-3,7,-1,12,11,4,1
"1134",1,3,18,1,3,22,1,3,1,761,3,10,-10,-3,-4,1,-3,-6,13,8,12,-4,-7,0,-15,-13,-1,-2,4,1
"1135",1,3,19,1,1,25,1,1,1,1479,13,7,14,3,-3,-10,-8,11,-7,14,7,1,1,-9,-9,3,-12,10,4,1
"1136",1,3,20,1,2,25,1,1,0,856,-8,12,7,11,-4,-9,-11,9,-14,22,15,-1,9,-3,6,0,15,6,4,1
"1137",1,3,21,1,2,21,1,2,1,578,-7,11,6,11,-3,-8,-12,10,-9,15,15,0,9,-3,6,0,14,6,4,1
"1138",1,3,22,1,3,19,1,1,0,1240,3,10,-10,-1,-5,2,-5,-5,15,9,6,-13,-6,0,-14,-13,-9,-6,4,1
"1139",1,3,23,1,2,20,1,2,1,771,-8,12,7,10,-5,-8,-11,8,-9,15,15,-1,18,7,6,0,15,6,4,1
"1140",1,3,24,1,1,23,1,1,1,641,14,7,15,3,-2,-12,-6,11,-9,17,7,0,-1,-9,-8,-1,-13,12,4,1
"1141",1,3,25,1,1,22,1,1,1,596,13,7,15,4,-3,-11,-6,11,-8,15,7,1,0,-7,-9,3,-12,11,4,1
"1142",1,3,26,1,2,27,1,3,0,824,-10,14,6,10,-4,-8,-12,10,-8,15,14,-1,9,-3,5,0,15,5,4,1
"1143",1,3,27,1,1,24,1,3,0,692,13,7,14,4,-3,-11,-10,19,-8,15,8,1,0,-7,-8,2,-13,9,4,1
"1144",1,4,1,1,2,35,1,2,1,676,-7,13,6,9,-2,-8,-12,11,-11,16,15,-1,9,-2,7,1,16,5,4,1
"1145",1,4,2,1,2,30,1,2,1,739,-1,16,7,10,-3,-8,-12,10,-8,16,15,-1,9,-3,6,1,13,-3,4,1
"1146",1,4,3,1,2,36,1,2,1,802,-4,14,7,9,-4,-9,-11,9,-10,15,15,-1,8,-2,6,0,16,6,4,1
"1147",1,4,4,1,3,33,1,3,1,862,4,11,-11,-4,-5,2,-3,-5,14,8,11,-4,-5,-2,-14,-14,0,-1,4,1
"1148",1,4,5,1,3,30,1,3,1,535,2,10,-10,-2,-5,3,-5,-5,13,9,12,-4,-5,0,-14,-14,-1,-2,4,1
"1149",1,4,6,1,1,32,1,2,0,526,12,6,15,3,5,-12,-7,11,-7,16,8,1,0,-8,-8,2,-13,11,4,1
"1150",1,4,7,1,2,29,1,1,0,1286,-5,12,6,11,-2,-10,-11,10,-9,16,15,-1,9,-3,6,0,14,6,4,1
"1151",1,4,8,1,1,30,1,2,0,814,13,7,15,3,-3,-11,-3,6,-4,16,9,-1,-1,-8,-9,0,-12,11,4,1
"1152",1,4,9,1,1,33,1,2,0,2154,12,8,10,2,-2,-10,-6,11,-8,15,9,-7,1,-9,-9,3,-12,11,4,1
"1153",1,4,10,1,3,29,1,1,0,690,3,9,-10,-3,-4,2,-4,-6,12,6,12,-4,-7,0,-12,-15,-1,0,4,1
"1154",1,4,11,1,1,29,1,2,0,1027,13,7,16,3,-4,-12,-7,12,-8,15,7,0,0,-8,-10,3,-12,12,4,1
"1155",1,4,12,1,1,34,1,1,1,902,12,7,16,2,-6,-11,-5,10,-9,15,7,-1,-1,-7,-8,3,-13,12,4,1
"1156",1,4,13,1,3,32,1,1,0,893,2,10,-9,-3,-4,1,-3,-10,16,9,15,-4,-6,-1,-14,-14,0,-1,4,1
"1157",1,4,14,1,2,31,1,2,1,678,-8,12,8,10,-4,-7,-12,10,-9,15,15,-1,8,-2,6,1,15,6,4,1
"1158",1,4,15,1,3,34,1,3,1,488,2,12,-9,-2,-5,2,-2,-5,14,8,11,-3,-6,0,-13,-14,0,-1,4,1
"1159",1,4,16,1,2,34,1,2,1,1313,-7,12,8,10,-4,-8,-12,9,-9,16,16,0,9,-3,6,0,15,7,4,1
"1160",1,4,17,1,2,28,1,2,1,745,-7,12,6,11,-3,-8,-12,10,-8,16,14,-1,9,-2,6,0,15,6,4,1
"1161",1,4,18,1,2,32,1,1,0,1046,-7,12,3,11,-4,-9,-13,10,-1,10,14,-1,9,-3,6,0,15,6,4,1
"1162",1,4,19,1,3,28,1,3,1,631,2,9,-10,-2,-5,2,-5,-5,15,9,8,-4,-6,0,-13,-15,-1,0,4,1
"1163",1,4,20,1,1,31,1,2,0,698,12,8,15,3,-2,-10,-6,11,-9,16,8,0,0,-8,-9,2,-12,11,4,1
"1164",1,4,21,1,2,33,1,2,1,938,-15,21,7,11,-3,-8,-12,10,-9,15,14,0,6,-5,6,1,15,6,4,1
"1165",1,4,22,1,3,35,1,3,1,850,0,5,-11,-1,-5,2,-4,-6,14,8,10,-2,-7,0,-14,-13,0,-1,4,1
"1166",1,4,23,1,3,31,1,3,1,684,3,9,-9,-3,-5,2,-3,-6,14,8,12,-3,-6,0,-14,-14,0,-1,4,1
"1167",1,4,24,1,3,36,1,3,1,495,2,11,-11,-1,-3,2,-4,-5,14,8,11,-3,-7,1,-13,-15,1,0,4,1
"1168",1,4,25,1,1,35,1,1,1,1254,13,7,15,4,-2,-10,-7,11,-18,14,9,-1,0,-8,-9,3,-13,11,4,1
"1169",1,4,26,1,1,28,1,1,1,1184,13,7,16,4,-3,-11,-5,10,-9,16,5,8,-1,-8,-9,4,-12,11,4,1
"1170",1,4,27,1,1,36,1,1,1,1212,13,8,10,-6,-5,-11,-7,12,-9,16,6,1,0,-8,-4,5,-12,11,4,1
"1171",1,5,1,1,2,40,1,2,1,744,-8,12,7,10,-4,-8,-11,10,-9,15,15,-1,10,-3,6,-1,14,7,4,1
"1172",1,5,2,1,1,39,1,3,0,1158,13,7,16,2,-3,-11,-7,12,-9,16,8,-1,0,-9,0,11,-17,9,4,1
"1173",1,5,3,1,3,40,1,2,0,884,3,10,-10,-2,-4,2,-3,-6,14,9,11,-3,-7,2,-14,-13,0,-1,4,1
"1174",1,5,4,1,2,45,1,2,1,843,-8,12,5,9,-5,-8,-12,10,-10,15,15,0,9,-3,2,3,14,6,4,1
"1175",1,5,5,1,2,43,1,1,0,1013,-9,7,8,10,-4,-13,-12,11,-10,14,15,-1,8,-2,7,0,16,6,4,1
"1176",1,5,6,1,1,45,1,1,1,937,13,8,16,2,-2,-12,-1,16,-8,14,8,-1,-1,-7,-9,3,-13,12,4,1
"1177",1,5,7,1,1,42,1,1,1,623,12,7,15,3,-3,-12,-4,13,-5,10,8,-1,0,-8,-8,3,-13,10,4,1
"1178",1,5,8,1,3,42,1,3,1,864,2,10,-9,-3,-6,3,-3,-5,15,6,12,-3,-7,0,-14,-13,0,-1,4,1
"1179",1,5,9,1,3,45,1,3,1,634,3,9,-9,-1,-5,2,-4,-4,14,8,11,-3,-3,4,-14,-14,1,-2,4,1
"1180",1,5,10,1,3,43,1,3,1,557,3,11,-10,-2,-5,2,-3,-5,14,6,11,-2,-6,-1,-14,-15,0,-1,4,1
"1181",1,5,11,1,3,39,1,3,1,532,2,10,-4,1,-6,3,-4,-6,15,7,11,-3,-6,0,-15,-14,0,-1,4,1
"1182",1,5,12,1,2,44,1,2,1,794,-18,4,7,10,-4,-8,-11,9,-12,24,15,-1,11,-4,6,0,15,6,4,1
"1183",1,5,13,1,1,40,1,1,1,775,13,7,15,3,-3,-11,-6,11,-4,14,9,-1,0,-8,-8,5,-12,10,4,1
"1184",1,5,14,1,3,38,1,1,0,803,-1,17,-11,-2,-5,2,-5,-5,14,8,11,-2,-6,0,-13,-15,0,-2,4,1
"1185",1,5,15,1,3,44,1,3,1,510,2,10,-10,-1,-4,3,-4,-5,15,7,7,3,-6,0,-14,-14,0,-1,4,1
"1186",1,5,16,1,1,43,1,2,0,870,13,8,15,3,-3,-11,-5,12,-8,15,7,-1,0,-9,-8,2,-11,11,4,1
"1187",1,5,17,1,2,42,1,2,1,1839,-9,12,7,10,-4,-8,-12,10,-9,15,15,-2,9,-4,6,-1,15,6,4,1
"1188",1,5,18,1,2,41,1,2,1,771,-8,12,7,10,-4,-7,-12,10,-9,14,15,-2,9,-3,7,0,17,10,4,1
"1189",1,5,19,1,1,41,1,2,0,703,13,7,15,3,-4,-10,-6,12,-8,16,9,5,5,-3,-18,5,-11,12,4,1
"1190",1,5,20,1,1,44,1,3,0,895,14,10,14,2,-3,-11,-6,12,-9,15,8,0,1,0,-7,2,-12,11,4,1
"1191",1,5,21,1,2,37,1,2,1,1543,-10,13,8,9,-4,-8,-12,9,-8,16,15,-1,18,0,6,0,15,5,4,1
"1192",1,5,22,1,2,39,1,2,1,1494,-8,12,6,9,-4,-8,-13,10,-12,13,15,-1,9,-3,7,0,15,6,4,1
"1193",1,5,23,1,1,38,1,2,0,966,12,8,15,4,-2,-10,-6,11,-8,15,6,2,0,-8,-9,4,-12,11,4,1
"1194",1,5,24,1,1,37,1,1,1,890,13,7,15,4,-4,-10,-5,11,-8,15,7,0,0,-9,-8,2,-12,11,4,1
"1195",1,5,25,1,3,37,1,3,1,769,2,10,-9,-3,-6,3,-5,-4,13,10,11,-3,-7,1,-13,-15,-1,0,4,1
"1196",1,5,26,1,3,41,1,3,1,654,2,11,-15,-6,-5,2,-4,-5,14,8,11,-3,-7,0,-14,-14,-1,-1,4,1
"1197",1,5,27,1,2,38,1,2,1,1023,-7,11,7,10,-5,-8,-12,10,-10,15,15,-1,9,-3,5,-7,16,6,4,1
"1198",1,6,1,1,1,47,1,3,0,691,13,7,14,4,-3,-11,-6,11,-7,14,8,0,0,-7,-9,3,-13,20,4,1
"1199",1,6,2,1,2,47,1,2,1,1092,-8,10,7,10,-4,-9,-13,8,-10,15,15,-2,9,-3,6,0,15,6,4,1
"1200",1,6,3,1,2,46,1,2,1,516,-7,10,7,10,-4,-8,-11,10,-10,15,15,-1,8,-4,7,-1,14,7,4,1
"1201",1,6,4,1,3,51,1,3,1,668,8,19,-10,-2,-5,2,-4,-5,14,10,11,-3,-6,0,-14,-14,0,-1,4,1
"1202",1,6,5,1,1,51,1,1,1,429,12,8,16,3,1,-16,-7,12,-8,16,8,0,-4,-10,-8,4,-13,10,4,1
"1203",1,6,6,1,3,47,1,3,1,840,2,10,-10,-3,-6,3,-3,-5,13,8,11,-3,-6,0,-13,-15,0,-2,4,1
"1204",1,6,7,1,1,48,1,1,1,483,13,6,16,2,-3,-11,-7,11,-8,15,8,0,0,-8,-9,3,-10,12,4,1
"1205",1,6,8,1,3,46,1,3,1,780,2,10,-10,-4,-6,2,-4,-5,13,9,12,-3,-4,0,-13,-13,0,-1,4,1
"1206",1,6,9,1,3,52,1,3,1,762,2,10,-9,-8,-5,2,-2,-7,15,8,11,-3,-7,-1,-13,-15,-1,-2,4,1
"1207",1,6,10,1,2,51,1,2,1,649,-8,12,7,10,-4,-8,-13,11,-9,16,15,-1,9,-3,7,1,15,6,4,1
"1208",1,6,11,1,3,49,1,3,1,716,2,10,-11,-1,-6,3,-2,-6,14,9,12,-2,-7,1,-14,-13,-1,-2,4,1
"1209",1,6,12,1,2,53,1,2,1,1308,-8,12,6,9,-4,-9,-12,9,-8,15,14,-1,9,-3,6,0,16,7,4,1
"1210",1,6,13,1,1,50,1,1,1,515,13,7,15,4,-3,-11,-5,12,-7,10,9,-1,0,-7,-9,2,-13,12,4,1
"1211",1,6,14,1,1,46,1,1,1,747,13,7,14,5,-2,-12,-3,16,-8,15,7,0,-2,-7,-8,4,-13,12,4,1
"1212",1,6,15,1,2,48,1,2,1,1194,-8,12,7,10,-4,-8,-13,14,-9,15,14,-1,8,-2,6,0,15,6,4,1
"1213",1,6,16,1,1,54,1,1,1,519,13,7,15,3,-2,-12,-6,12,-9,15,9,-1,-1,-9,-8,2,-11,12,4,1
"1214",1,6,17,1,1,49,1,1,1,1087,12,8,14,3,-4,-11,-6,12,-8,15,8,1,1,-9,-11,7,-15,10,4,1
"1215",1,6,18,1,3,53,1,3,1,849,4,9,-8,-1,-6,3,-3,-8,14,8,12,-3,-6,0,-14,-12,1,-2,4,1
"1216",1,6,19,1,3,48,1,3,1,508,2,9,-10,-2,-6,4,-4,-5,16,12,10,-3,3,5,-15,-13,-2,-2,4,1
